,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,7,200,1.00E-15,0,0,-2.217888089,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-15,0,1,-2.217888089,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-15,0,2,-2.217888089,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-13,0,0,-2.285918293,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-13,0,1,-2.285918293,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-13,0,2,-2.285918293,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-11,0,0,-2.353948498,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-11,0,1,-2.353948498,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-11,0,2,-2.353948498,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-09,0,0,-2.421978703,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-09,0,1,-2.421978703,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-09,0,2,-2.421978703,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-07,0,0,-2.490008908,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-07,0,1,-2.490008908,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-07,0,2,-2.490008908,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-05,0,0,-2.558039113,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-05,0,1,-2.558039113,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1.00E-05,0,2,-2.558039113,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,0.001,0,0,-2.626069318,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,0.001,0,1,-2.626069318,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,0.001,0,2,-2.626069318,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,0.1,0,0,-2.694099523,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,0.1,0,1,-2.694099523,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,0.1,0,2,-2.694099523,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,10,0,0,-2.762129728,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,10,0,1,-2.762129728,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,10,0,2,-2.762129728,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1000,0,0,-2.830159933,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1000,0,1,-2.830159933,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,200,1000,0,2,-2.830159933,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
0,7,275,1.00E-15,0,0,-2.026480218,0.857142857,1.11151841,4.204301075,0.559139785,1,1,2,1.428571429,31,0,0.857142857,0,17.51868639
