,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,13,200,1.00E-15,0,0,-2.081827932,0.846153846,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.153846154,17.79382099
0,13,200,1.00E-15,0,1,-2.165738837,0.923076923,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.230769231,17.83394479
0,13,200,1.00E-15,0,2,-2.004256898,0.769230769,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.076923077,0.615384615,0.076923077,17.82133445
0,13,200,1.00E-13,0,0,-2.148985955,0.846153846,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.153846154,17.79382099
0,13,200,1.00E-13,0,1,-2.239002135,0.923076923,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.230769231,17.83394479
0,13,200,1.00E-13,0,2,-2.065309646,0.769230769,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.076923077,0.615384615,0.076923077,17.82133445
0,13,200,1.00E-11,0,0,-2.216143978,0.846153846,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.153846154,17.79382099
0,13,200,1.00E-11,0,1,-2.312265433,0.923076923,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.230769231,17.83394479
0,13,200,1.00E-11,0,2,-2.126362394,0.769230769,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.076923077,0.615384615,0.076923077,17.82133445
0,13,200,1.00E-09,0,0,-2.283302001,0.846153846,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.153846154,17.79382099
0,13,200,1.00E-09,0,1,-2.38552873,0.923076923,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.230769231,17.83394479
0,13,200,1.00E-09,0,2,-2.187415142,0.769230769,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.076923077,0.615384615,0.076923077,17.82133445
0,13,200,1.00E-07,0,0,-2.350460024,0.846153846,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.153846154,17.79382099
0,13,200,1.00E-07,0,1,-2.458792028,0.923076923,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.230769231,17.83394479
0,13,200,1.00E-07,0,2,-2.24846789,0.769230769,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.076923077,0.615384615,0.076923077,17.82133445
0,13,200,1.00E-05,0,0,-2.417618047,0.846153846,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.153846154,17.79382099
0,13,200,1.00E-05,0,1,-2.532055326,0.923076923,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.230769231,17.83394479
0,13,200,1.00E-05,0,2,-2.309520638,0.769230769,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.076923077,0.615384615,0.076923077,17.82133445
0,13,200,0.001,0,0,-2.484776069,0.846153846,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.153846154,17.79382099
0,13,200,0.001,0,1,-2.605318623,0.923076923,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.230769231,17.83394479
