,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,6,200,1.00E-15,0,0,-1.606297888,0.5,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0,0.5,0,16.76206622
0,6,200,1.00E-15,0,1,-2.099634184,1.333252638,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.666666667,0.166666667,0.5,16.76206622
0,6,200,1.00E-15,0,2,-2.062761537,1.166666667,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.5,0.166666667,0.5,16.76206622
0,6,200,1.00E-13,0,0,-1.645982175,0.5,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0,0.5,0,16.76206622
0,6,200,1.00E-13,0,1,-2.205464261,1.333333325,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.666666667,0.166666667,0.5,16.76206622
0,6,200,1.00E-13,0,2,-2.155358045,1.166668266,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.5,0.166666667,0.5,16.76206622
0,6,200,1.00E-11,0,0,-1.685666461,0.5,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0,0.5,0,16.76206622
0,6,200,1.00E-11,0,1,-2.311289026,1.333333333,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.666666667,0.166666667,0.5,16.76206622
0,6,200,1.00E-11,0,2,-2.247653865,1.181257857,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.5,0.166666667,0.5,16.76206622
0,6,200,1.00E-09,0,0,-1.725350747,0.5,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0,0.5,0,16.76206622
0,6,200,1.00E-09,0,1,-2.417113789,1.333333333,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.666666667,0.166666667,0.5,16.76206622
0,6,200,1.00E-09,0,2,-2.350331209,1.333159807,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.666666667,0.166666667,0.5,16.76206622
0,6,200,1.00E-07,0,0,-1.765035033,0.5,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0,0.5,0,16.76206622
0,6,200,1.00E-07,0,1,-2.522938552,1.333333333,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.666666667,0.166666667,0.5,16.76206622
0,6,200,1.00E-07,0,2,-2.456166163,1.333333316,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.666666667,0.166666667,0.5,16.76206622
0,6,200,1.00E-05,0,0,-1.804719319,0.5,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0,0.5,0,16.76206622
0,6,200,1.00E-05,0,1,-2.628763315,1.333333333,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.666666667,0.166666667,0.5,16.76206622
0,6,200,1.00E-05,0,2,-2.561990929,1.333333333,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.666666667,0.166666667,0.5,16.76206622
0,6,200,0.001,0,0,-1.844403606,0.5,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0,0.5,0,16.76206622
0,6,200,0.001,0,1,-2.734588079,1.333333333,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.666666667,0.166666667,0.5,16.76206622
0,6,200,0.001,0,2,-2.667815692,1.333333333,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.666666667,0.166666667,0.5,16.76206622
0,6,200,0.1,0,0,-1.884087892,0.5,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0,0.5,0,16.76206622
