,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,18,200,1.00E-15,0,0,-2.119710586,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,1.00E-15,0,1,-2.210167729,0.888888889,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.166666667,0.611111111,0.111111111,17.75513019
0,18,200,1.00E-15,0,2,-2.119710586,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,1.00E-13,0,0,-2.181441698,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,1.00E-13,0,1,-2.280717571,0.888888889,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.166666667,0.611111111,0.111111111,17.75513019
0,18,200,1.00E-13,0,2,-2.181441698,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,1.00E-11,0,0,-2.24317281,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,1.00E-11,0,1,-2.351267413,0.888888889,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.166666667,0.611111111,0.111111111,17.75513019
0,18,200,1.00E-11,0,2,-2.24317281,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,1.00E-09,0,0,-2.304903922,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,1.00E-09,0,1,-2.421817255,0.888888889,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.166666667,0.611111111,0.111111111,17.75513019
0,18,200,1.00E-09,0,2,-2.304903922,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,1.00E-07,0,0,-2.366635034,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,1.00E-07,0,1,-2.492367097,0.888888889,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.166666667,0.611111111,0.111111111,17.75513019
0,18,200,1.00E-07,0,2,-2.366635034,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,1.00E-05,0,0,-2.428366146,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,1.00E-05,0,1,-2.562916939,0.888888889,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.166666667,0.611111111,0.111111111,17.75513019
0,18,200,1.00E-05,0,2,-2.428366146,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,0.001,0,0,-2.490097258,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,0.001,0,1,-2.633466782,0.888888889,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.166666667,0.611111111,0.111111111,17.75513019
0,18,200,0.001,0,2,-2.490097258,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,0.1,0,0,-2.55182837,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,0.1,0,1,-2.704016624,0.888888889,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.166666667,0.611111111,0.111111111,17.75513019
0,18,200,0.1,0,2,-2.55182837,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,10,0,0,-2.613559482,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,10,0,1,-2.774566466,0.888888889,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.166666667,0.611111111,0.111111111,17.75513019
0,18,200,10,0,2,-2.613559482,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,1000,0,0,-2.675290593,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,200,1000,0,1,-2.845116308,0.888888889,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.166666667,0.611111111,0.111111111,17.75513019
0,18,200,1000,0,2,-2.675290593,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,275,1.00E-15,0,0,-1.946025667,0.777777778,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.055555556,0.666666667,0.055555556,17.81593002
0,18,275,1.00E-15,0,1,-2.011670678,0.888888889,3.827940421,5.09039548,1.457627119,0.888888889,0.888888889,1.722222222,0.666666667,59,0.166666667,0.611111111,0.111111111,17.75513019
