,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,55,300,1.00E-15,0,0,-2.343407481,0.909090897,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.872727273,0.018181818,17.69270902
0,55,300,1.00E-15,0,1,-2.332383471,0.9090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.836363636,0.054545455,17.67757662
0,55,300,1.00E-15,0,2,-2.337895475,0.909090897,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.854545455,0.036363636,17.68514282
0,55,300,1.00E-13,0,0,-2.451637354,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.872727273,0.018181818,17.69270902
0,55,300,1.00E-13,0,1,-2.440613344,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.836363636,0.054545455,17.67757662
0,55,300,1.00E-13,0,2,-2.446125349,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.854545455,0.036363636,17.68514282
0,55,300,1.00E-11,0,0,-2.559867226,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.872727273,0.018181818,17.69270902
0,55,300,1.00E-11,0,1,-2.548843215,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.836363636,0.054545455,17.67757662
0,55,300,1.00E-11,0,2,-2.554355221,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.854545455,0.036363636,17.68514282
0,55,300,1.00E-09,0,0,-2.668097097,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.872727273,0.018181818,17.69270902
0,55,300,1.00E-09,0,1,-2.657073087,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.836363636,0.054545455,17.67757662
0,55,300,1.00E-09,0,2,-2.662585092,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.854545455,0.036363636,17.68514282
0,55,300,1.00E-07,0,0,-2.776326969,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.872727273,0.018181818,17.69270902
0,55,300,1.00E-07,0,1,-2.765302958,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.836363636,0.054545455,17.67757662
0,55,300,1.00E-07,0,2,-2.770814964,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.854545455,0.036363636,17.68514282
0,55,300,1.00E-05,0,0,-2.88455684,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.872727273,0.018181818,17.69270902
0,55,300,1.00E-05,0,1,-2.87353283,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.836363636,0.054545455,17.67757662
0,55,300,1.00E-05,0,2,-2.879044835,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.854545455,0.036363636,17.68514282
0,55,300,0.001,0,0,-2.992786712,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.872727273,0.018181818,17.69270902
0,55,300,0.001,0,1,-2.981762701,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.836363636,0.054545455,17.67757662
0,55,300,0.001,0,2,-2.987274707,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.854545455,0.036363636,17.68514282
0,55,300,0.1,0,0,-3.101016583,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.872727273,0.018181818,17.69270902
0,55,300,0.1,0,1,-3.089992573,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.836363636,0.054545455,17.67757662
0,55,300,0.1,0,2,-3.095504578,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.854545455,0.036363636,17.68514282
0,55,300,10,0,0,-3.209246455,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.872727273,0.018181818,17.69270902
0,55,300,10,0,1,-3.198222444,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.836363636,0.054545455,17.67757662
0,55,300,10,0,2,-3.20373445,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.854545455,0.036363636,17.68514282
0,55,300,1000,0,0,-3.317476326,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.872727273,0.018181818,17.69270902
0,55,300,1000,0,1,-3.306452316,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.836363636,0.054545455,17.67757662
0,55,300,1000,0,2,-3.311964321,0.909090909,4.146898373,6.113867684,1.687659033,0.927272727,0.927272727,2.363636364,1.472727273,262,0.018181818,0.854545455,0.036363636,17.68514282
0,55,300,1.00E-15,1,0,-2.240063572,0.872727249,4.397879168,6.272556391,1.818922306,0.927272727,0.927272727,2.4,1.509090909,266,0.072727273,0.8,0,17.63690829
0,55,300,1.00E-15,1,1,-2.234737022,0.872727252,4.397879168,6.272556391,1.818922306,0.927272727,0.927272727,2.4,1.509090909,266,0.072727273,0.781818182,0.018181818,17.62902683
0,55,300,1.00E-15,1,2,-2.219603007,0.871198843,4.397879168,6.272556391,1.818922306,0.927272727,0.927272727,2.4,1.509090909,266,0.054545455,0.8,0.018181818,17.63690829
0,55,300,1.00E-13,1,0,-2.343964253,0.872727273,4.397879168,6.272556391,1.818922306,0.927272727,0.927272727,2.4,1.509090909,266,0.072727273,0.8,0,17.63690829
0,55,300,1.00E-13,1,1,-2.338637703,0.872727273,4.397879168,6.272556391,1.818922306,0.927272727,0.927272727,2.4,1.509090909,266,0.072727273,0.781818182,0.018181818,17.62902683
0,55,300,1.00E-13,1,2,-2.32355134,0.872727106,4.397879168,6.272556391,1.818922306,0.927272727,0.927272727,2.4,1.509090909,266,0.054545455,0.8,0.018181818,17.63690829
0,55,300,1.00E-11,1,0,-2.447864866,0.872727734,4.397879168,6.272556391,1.818922306,0.927272727,0.927272727,2.4,1.509090909,266,0.072727273,0.8,0,17.63690829
0,55,300,1.00E-11,1,1,-2.442538325,0.872727662,4.397879168,6.272556391,1.818922306,0.927272727,0.927272727,2.4,1.509090909,266,0.072727273,0.781818182,0.018181818,17.62902683
0,55,300,1.00E-11,1,2,-2.427451982,0.872727705,4.397879168,6.272556391,1.818922306,0.927272727,0.927272727,2.4,1.509090909,266,0.054545455,0.8,0.018181818,17.63690829
