,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,38,300,1.00E-15,0,0,-1.974251037,0.921052632,4.582233904,5.922902494,1.789115646,0.894736842,0.894736842,2.026315789,0.947368421,147,0.052631579,0.578947368,0.289473684,17.57273068
0,38,300,1.00E-15,0,1,-2.014357448,0.999984166,4.582233904,5.922902494,1.789115646,0.894736842,0.894736842,2.026315789,0.947368421,147,0.131578947,0.605263158,0.263157895,17.5585085
0,38,300,1.00E-15,0,2,-1.972159311,0.894736842,4.582233904,5.922902494,1.789115646,0.894736842,0.894736842,2.026315789,0.947368421,147,0.026315789,0.631578947,0.236842105,17.59657376
0,38,300,1.00E-13,0,0,-2.083904985,0.921052632,4.582233904,5.922902494,1.789115646,0.894736842,0.894736842,2.026315789,0.947368421,147,0.052631579,0.578947368,0.289473684,17.57273068
0,38,300,1.00E-13,0,1,-2.133411859,0.999999998,4.582233904,5.922902494,1.789115646,0.894736842,0.894736842,2.026315789,0.947368421,147,0.131578947,0.605263158,0.263157895,17.5585085
0,38,300,1.00E-13,0,2,-2.07868029,0.894736842,4.582233904,5.922902494,1.789115646,0.894736842,0.894736842,2.026315789,0.947368421,147,0.026315789,0.631578947,0.236842105,17.59657376
0,38,300,1.00E-11,0,0,-2.193558934,0.921052632,4.582233904,5.922902494,1.789115646,0.894736842,0.894736842,2.026315789,0.947368421,147,0.052631579,0.578947368,0.289473684,17.57273068
0,38,300,1.00E-11,0,1,-2.252464718,1,4.582233904,5.922902494,1.789115646,0.894736842,0.894736842,2.026315789,0.947368421,147,0.131578947,0.605263158,0.263157895,17.5585085
0,38,300,1.00E-11,0,2,-2.185201269,0.894736842,4.582233904,5.922902494,1.789115646,0.894736842,0.894736842,2.026315789,0.947368421,147,0.026315789,0.631578947,0.236842105,17.59657376
0,38,300,1.00E-09,0,0,-2.303212883,0.921052632,4.582233904,5.922902494,1.789115646,0.894736842,0.894736842,2.026315789,0.947368421,147,0.052631579,0.578947368,0.289473684,17.57273068
0,38,300,1.00E-09,0,1,-2.371517577,1,4.582233904,5.922902494,1.789115646,0.894736842,0.894736842,2.026315789,0.947368421,147,0.131578947,0.605263158,0.263157895,17.5585085
0,38,300,1.00E-09,0,2,-2.291722248,0.894736842,4.582233904,5.922902494,1.789115646,0.894736842,0.894736842,2.026315789,0.947368421,147,0.026315789,0.631578947,0.236842105,17.59657376
0,38,300,1.00E-07,0,0,-2.412866832,0.921052632,4.582233904,5.922902494,1.789115646,0.894736842,0.894736842,2.026315789,0.947368421,147,0.052631579,0.578947368,0.289473684,17.57273068
0,38,300,1.00E-07,0,1,-2.490570436,1,4.582233904,5.922902494,1.789115646,0.894736842,0.894736842,2.026315789,0.947368421,147,0.131578947,0.605263158,0.263157895,17.5585085
