Unnamed: 0,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,25,300,1e-15,1,2,-1.8282187019999998,0.8399984640000001,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.52,0.24,17.57273068
0,25,300,1e-13,1,0,-2.10500044,0.92,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.68,0.16,17.63382424
0,25,300,1e-13,1,1,-2.045570975,0.88,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.04,0.6,0.24,17.48429456
0,25,300,1e-13,1,2,-1.928223304,0.84,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.52,0.24,17.57273068
0,25,300,1.0000000000000001e-11,1,0,-2.21452907,0.92,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.68,0.16,17.63382424
0,25,300,1.0000000000000001e-11,1,1,-2.15033749,0.88,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.04,0.6,0.24,17.48429456
0,25,300,1.0000000000000001e-11,1,2,-2.028227705,0.84,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.52,0.24,17.57273068
0,25,300,1e-09,1,0,-2.324057699,0.92,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.68,0.16,17.63382424
0,25,300,1e-09,1,1,-2.255104006,0.88,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.04,0.6,0.24,17.48429456
0,25,300,1e-09,1,2,-2.128232106,0.84,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.52,0.24,17.57273068
0,25,300,1e-07,1,0,-2.433586329,0.92,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.68,0.16,17.63382424
0,25,300,1e-07,1,1,-2.359870521,0.88,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.04,0.6,0.24,17.48429456
0,25,300,1e-07,1,2,-2.228236507,0.84,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.52,0.24,17.57273068
0,25,300,1e-05,1,0,-2.543114959,0.92,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.68,0.16,17.63382424
0,25,300,1e-05,1,1,-2.4646370369999997,0.88,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.04,0.6,0.24,17.48429456
0,25,300,1e-05,1,2,-2.3282409090000002,0.84,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.52,0.24,17.57273068
0,25,300,0.001,1,0,-2.652643589,0.92,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.68,0.16,17.63382424
0,25,300,0.001,1,1,-2.5694035530000003,0.88,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.04,0.6,0.24,17.48429456
0,25,300,0.001,1,2,-2.42824531,0.84,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.52,0.24,17.57273068
0,25,300,0.1,1,0,-2.7621722189999995,0.92,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.68,0.16,17.63382424
0,25,300,0.1,1,1,-2.674170068,0.88,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.04,0.6,0.24,17.48429456
0,25,300,0.1,1,2,-2.528249711,0.84,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.52,0.24,17.57273068
0,25,300,10.0,1,0,-2.8717008489999998,0.92,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.68,0.16,17.63382424
0,25,300,10.0,1,1,-2.7789365839999998,0.88,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.04,0.6,0.24,17.48429456
0,25,300,10.0,1,2,-2.628254113,0.84,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.52,0.24,17.57273068
0,25,300,1000.0,1,0,-2.9812294789999996,0.92,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.68,0.16,17.63382424
0,25,300,1000.0,1,1,-2.8837031000000004,0.88,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.04,0.6,0.24,17.48429456
0,25,300,1000.0,1,2,-2.7282585139999997,0.84,2.8893698889999997,5.7063492060000005,1.628571429,0.92,0.92,2.12,1.16,105,0.08,0.52,0.24,17.57273068
0,25,300,1e-15,2,0,-1.9379292559999999,0.8399999990000001,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.08,0.72,0.04,17.60876022
0,25,300,1e-15,2,1,-1.9764659740000001,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.04,0.76,0.12,17.61737597
0,25,300,1e-15,2,2,-1.9325060569999999,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.64,0.16,17.74896209
0,25,300,1e-13,2,0,-2.0724350680000003,0.919958657,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.68,0.12,17.73251382
0,25,300,1e-13,2,1,-2.085994604,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.04,0.76,0.12,17.61737597
0,25,300,1e-13,2,2,-2.0420346869999997,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.64,0.16,17.74896209
0,25,300,1.0000000000000001e-11,2,0,-2.181981535,0.9199999959999999,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.68,0.12,17.73251382
0,25,300,1.0000000000000001e-11,2,1,-2.195523234,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.04,0.76,0.12,17.61737597
0,25,300,1.0000000000000001e-11,2,2,-2.151563317,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.64,0.16,17.74896209
0,25,300,1e-09,2,0,-2.2915101669999998,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.68,0.12,17.73251382
0,25,300,1e-09,2,1,-2.305051864,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.04,0.76,0.12,17.61737597
0,25,300,1e-09,2,2,-2.2610919469999997,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.64,0.16,17.74896209
0,25,300,1e-07,2,0,-2.401038797,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.68,0.12,17.73251382
0,25,300,1e-07,2,1,-2.414580494,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.04,0.76,0.12,17.61737597
0,25,300,1e-07,2,2,-2.370620577,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.64,0.16,17.74896209
0,25,300,1e-05,2,0,-2.510567427,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.68,0.12,17.73251382
0,25,300,1e-05,2,1,-2.524109124,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.04,0.76,0.12,17.61737597
0,25,300,1e-05,2,2,-2.4801492069999997,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.64,0.16,17.74896209
0,25,300,0.001,2,0,-2.620096057,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.68,0.12,17.73251382
0,25,300,0.001,2,1,-2.633637754,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.04,0.76,0.12,17.61737597
0,25,300,0.001,2,2,-2.589677837,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.64,0.16,17.74896209
0,25,300,0.1,2,0,-2.729624687,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.68,0.12,17.73251382
0,25,300,0.1,2,1,-2.743166384,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.04,0.76,0.12,17.61737597
0,25,300,0.1,2,2,-2.6992064669999998,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.64,0.16,17.74896209
0,25,300,10.0,2,0,-2.839153317,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.68,0.12,17.73251382
0,25,300,10.0,2,1,-2.8526950139999996,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.04,0.76,0.12,17.61737597
0,25,300,10.0,2,2,-2.808735097,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.64,0.16,17.74896209
0,25,300,1000.0,2,0,-2.948681947,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.68,0.12,17.73251382
0,25,300,1000.0,2,1,-2.962223644,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.04,0.76,0.12,17.61737597
0,25,300,1000.0,2,2,-2.918263727,0.92,2.71969697,5.485347985,1.60989011,0.88,0.88,1.88,0.88,91,0.12,0.64,0.16,17.74896209
0,25,300,1e-15,3,0,-2.06871956,1.039987119,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.16,0.6,0.28,17.66419026
0,25,300,1e-15,3,1,-1.8702918069999999,0.861644505,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.08,0.52,0.28,17.57027412
0,25,300,1e-15,3,2,-2.056107912,0.8799999740000001,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.04,0.76,0.08,17.55307821
0,25,300,1e-13,3,0,-2.192536619,1.039993256,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.16,0.6,0.28,17.66419026
0,25,300,1e-13,3,1,-1.975061384,0.879996626,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.08,0.52,0.28,17.57027412
0,25,300,1e-13,3,2,-2.160874433,0.88,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.04,0.76,0.08,17.55307821
