,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,13,300,1.00E-15,0,0,-1.82988928,0.846153279,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.153846154,17.79382099
0,13,300,1.00E-15,0,1,-1.890896685,0.923076389,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.230769231,17.83394479
0,13,300,1.00E-15,0,2,-1.775221839,0.769230769,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.076923077,0.615384615,0.076923077,17.82133445
0,13,300,1.00E-13,0,0,-1.930626402,0.846153846,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.153846154,17.79382099
0,13,300,1.00E-13,0,1,-2.000791713,0.923076923,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.230769231,17.83394479
0,13,300,1.00E-13,0,2,-1.866800961,0.769230769,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.076923077,0.615384615,0.076923077,17.82133445
0,13,300,1.00E-11,0,0,-2.031363436,0.846153846,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.153846154,17.79382099
0,13,300,1.00E-11,0,1,-2.11068666,0.923076923,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.230769231,17.83394479
0,13,300,1.00E-11,0,2,-1.958380083,0.769230769,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.076923077,0.615384615,0.076923077,17.82133445
0,13,300,1.00E-09,0,0,-2.13210047,0.846153846,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.153846154,17.79382099
0,13,300,1.00E-09,0,1,-2.220581606,0.923076923,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.230769231,17.83394479
0,13,300,1.00E-09,0,2,-2.049959205,0.769230769,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.076923077,0.615384615,0.076923077,17.82133445
0,13,300,1.00E-07,0,0,-2.232837505,0.846153846,3.250905279,5.283018868,1.229559748,0.923076923,0.923076923,2,1.153846154,53,0.153846154,0.538461538,0.153846154,17.79382099
