,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,8,300,1.00E-15,0,0,-1.732152906,0.75,1.532070707,4.708333333,0.825,1,1,2.25,1.75,40,0,0.75,0,17.70784143
0,8,300,1.00E-15,0,1,-1.757318555,0.875,1.532070707,4.708333333,0.825,1,1,2.25,1.75,40,0.125,0.625,0.125,17.84295217
0,8,300,1.00E-15,0,2,-1.732172022,0.75,1.532070707,4.708333333,0.825,1,1,2.25,1.75,40,0,0.75,0,17.70784143
0,8,300,1.00E-13,0,0,-1.82144255,0.75,1.532070707,4.708333333,0.825,1,1,2.25,1.75,40,0,0.75,0,17.70784143
0,8,300,1.00E-13,0,1,-1.861489806,0.875,1.532070707,4.708333333,0.825,1,1,2.25,1.75,40,0.125,0.625,0.125,17.84295217
0,8,300,1.00E-13,0,2,-1.821461666,0.75,1.532070707,4.708333333,0.825,1,1,2.25,1.75,40,0,0.75,0,17.70784143
0,8,300,1.00E-11,0,0,-1.910732194,0.75,1.532070707,4.708333333,0.825,1,1,2.25,1.75,40,0,0.75,0,17.70784143
0,8,300,1.00E-11,0,1,-1.965661057,0.875,1.532070707,4.708333333,0.825,1,1,2.25,1.75,40,0.125,0.625,0.125,17.84295217
0,8,300,1.00E-11,0,2,-1.91075131,0.75,1.532070707,4.708333333,0.825,1,1,2.25,1.75,40,0,0.75,0,17.70784143
0,8,300,1.00E-09,0,0,-2.000021838,0.75,1.532070707,4.708333333,0.825,1,1,2.25,1.75,40,0,0.75,0,17.70784143
0,8,300,1.00E-09,0,1,-2.069832309,0.875,1.532070707,4.708333333,0.825,1,1,2.25,1.75,40,0.125,0.625,0.125,17.84295217
0,8,300,1.00E-09,0,2,-2.000040954,0.75,1.532070707,4.708333333,0.825,1,1,2.25,1.75,40,0,0.75,0,17.70784143
0,8,300,1.00E-07,0,0,-2.089311482,0.75,1.532070707,4.708333333,0.825,1,1,2.25,1.75,40,0,0.75,0,17.70784143
0,8,300,1.00E-07,0,1,-2.17400356,0.875,1.532070707,4.708333333,0.825,1,1,2.25,1.75,40,0.125,0.625,0.125,17.84295217
0,8,300,1.00E-07,0,2,-2.089330598,0.75,1.532070707,4.708333333,0.825,1,1,2.25,1.75,40,0,0.75,0,17.70784143
