,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,17,300,1.00E-15,0,0,-1.872022758,0.841813958,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.117647059,0.470588235,0.235294118,17.54570853
0,17,300,1.00E-15,0,1,-1.950545907,0.764705882,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0,0.705882353,0.058823529,17.48958561
0,17,300,1.00E-15,0,2,-1.820815837,0.82352837,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.117647059,0.529411765,0.176470588,17.57273068
0,17,300,1.00E-13,0,0,-1.976760946,0.882339902,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.176470588,0.470588235,0.235294118,17.64478975
0,17,300,1.00E-13,0,1,-2.041586329,0.764705882,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0,0.705882353,0.058823529,17.48958561
0,17,300,1.00E-13,0,2,-1.918859515,0.823529412,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.117647059,0.529411765,0.176470588,17.57273068
0,17,300,1.00E-11,0,0,-2.081809039,0.88235294,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.176470588,0.470588235,0.235294118,17.64478975
0,17,300,1.00E-11,0,1,-2.13262675,0.764705882,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0,0.705882353,0.058823529,17.48958561
0,17,300,1.00E-11,0,2,-2.016903046,0.823529412,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.117647059,0.529411765,0.176470588,17.57273068
0,17,300,1.00E-09,0,0,-2.18685568,0.882352941,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.176470588,0.470588235,0.235294118,17.64478975
0,17,300,1.00E-09,0,1,-2.223667171,0.764705882,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0,0.705882353,0.058823529,17.48958561
0,17,300,1.00E-09,0,2,-2.114946576,0.823529412,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.117647059,0.529411765,0.176470588,17.57273068
0,17,300,1.00E-07,0,0,-2.29190232,0.882352941,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.176470588,0.470588235,0.235294118,17.64478975
0,17,300,1.00E-07,0,1,-2.314707593,0.764705882,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0,0.705882353,0.058823529,17.48958561
0,17,300,1.00E-07,0,2,-2.212990107,0.823529412,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.117647059,0.529411765,0.176470588,17.57273068
0,17,300,1.00E-05,0,0,-2.39694896,0.882352941,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.176470588,0.470588235,0.235294118,17.64478975
0,17,300,1.00E-05,0,1,-2.405748014,0.764705882,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0,0.705882353,0.058823529,17.48958561
0,17,300,1.00E-05,0,2,-2.311033638,0.823529412,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.117647059,0.529411765,0.176470588,17.57273068
0,17,300,0.001,0,0,-2.5019956,0.882352941,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.176470588,0.470588235,0.235294118,17.64478975
0,17,300,0.001,0,1,-2.496788435,0.764705882,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0,0.705882353,0.058823529,17.48958561
0,17,300,0.001,0,2,-2.409077168,0.823529412,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.117647059,0.529411765,0.176470588,17.57273068
0,17,300,0.1,0,0,-2.60704224,0.882352941,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.176470588,0.470588235,0.235294118,17.64478975
0,17,300,0.1,0,1,-2.587828857,0.764705882,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0,0.705882353,0.058823529,17.48958561
0,17,300,0.1,0,2,-2.507120699,0.823529412,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.117647059,0.529411765,0.176470588,17.57273068
0,17,300,10,0,0,-2.71208888,0.882352941,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.176470588,0.470588235,0.235294118,17.64478975
0,17,300,10,0,1,-2.678869278,0.764705882,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0,0.705882353,0.058823529,17.48958561
0,17,300,10,0,2,-2.60516423,0.823529412,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.117647059,0.529411765,0.176470588,17.57273068
0,17,300,1000,0,0,-2.81713552,0.882352941,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.176470588,0.470588235,0.235294118,17.64478975
0,17,300,1000,0,1,-2.769909699,0.764705882,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0,0.705882353,0.058823529,17.48958561
0,17,300,1000,0,2,-2.70320776,0.823529412,3.411408607,5.465753425,1.484018265,0.941176471,0.941176471,2.117647059,1.235294118,73,0.117647059,0.529411765,0.176470588,17.57273068
0,17,300,1.00E-15,1,0,-1.914114452,0.823529412,3.862258953,5.139393939,1.439393939,0.882352941,0.882352941,1.705882353,0.647058824,55,0.058823529,0.588235294,0.176470588,17.76188572
0,17,300,1.00E-15,1,1,-1.904163072,0.764705882,3.862258953,5.139393939,1.439393939,0.882352941,0.882352941,1.705882353,0.647058824,55,0,0.705882353,0.058823529,17.72239181
0,17,300,1.00E-15,1,2,-1.975040634,0.882353306,3.862258953,5.139393939,1.439393939,0.882352941,0.882352941,1.705882353,0.647058824,55,0.117647059,0.588235294,0.176470588,17.79611378
0,17,300,1.00E-13,1,0,-2.012157982,0.823529412,3.862258953,5.139393939,1.439393939,0.882352941,0.882352941,1.705882353,0.647058824,55,0.058823529,0.588235294,0.176470588,17.76188572
