,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,21,300,1.00E-15,0,0,-1.953406601,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,1.00E-15,0,1,-1.899705392,0.857142857,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.047619048,0.666666667,0.142857143,17.77089311
0,21,300,1.00E-15,0,2,-1.959992085,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,1.00E-13,0,0,-2.061121092,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,1.00E-13,0,1,-2.001750699,0.857142857,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.047619048,0.666666667,0.142857143,17.77089311
0,21,300,1.00E-13,0,2,-2.067706576,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,1.00E-11,0,0,-2.168835584,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,1.00E-11,0,1,-2.103796006,0.857142857,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.047619048,0.666666667,0.142857143,17.77089311
0,21,300,1.00E-11,0,2,-2.175421068,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,1.00E-09,0,0,-2.276550075,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,1.00E-09,0,1,-2.205841314,0.857142857,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.047619048,0.666666667,0.142857143,17.77089311
0,21,300,1.00E-09,0,2,-2.283135559,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,1.00E-07,0,0,-2.384264566,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,1.00E-07,0,1,-2.307886621,0.857142857,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.047619048,0.666666667,0.142857143,17.77089311
0,21,300,1.00E-07,0,2,-2.39085005,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,1.00E-05,0,0,-2.491979057,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,1.00E-05,0,1,-2.409931929,0.857142857,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.047619048,0.666666667,0.142857143,17.77089311
0,21,300,1.00E-05,0,2,-2.498564541,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,0.001,0,0,-2.599693548,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,0.001,0,1,-2.511977236,0.857142857,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.047619048,0.666666667,0.142857143,17.77089311
0,21,300,0.001,0,2,-2.606279032,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,0.1,0,0,-2.707408039,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,0.1,0,1,-2.614022544,0.857142857,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.047619048,0.666666667,0.142857143,17.77089311
0,21,300,0.1,0,2,-2.713993524,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,10,0,0,-2.815122531,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,10,0,1,-2.716067851,0.857142857,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.047619048,0.666666667,0.142857143,17.77089311
0,21,300,10,0,2,-2.821708015,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,1000,0,0,-2.922837022,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
0,21,300,1000,0,1,-2.818113158,0.857142857,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.047619048,0.666666667,0.142857143,17.77089311
0,21,300,1000,0,2,-2.929422506,0.904761905,4.713765563,5.71124031,1.53875969,0.904761905,0.904761905,2.047619048,1.142857143,86,0.095238095,0.619047619,0.19047619,17.79744118
