,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,6,300,1.00E-15,0,0,-1.583565132,0.666666667,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.166666667,0.5,0,16.76206622
0,6,300,1.00E-15,0,1,-1.691585266,0.955896236,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.333333333,0.333333333,0.333333333,16.76206622
0,6,300,1.00E-15,0,2,-1.766349986,1.166666684,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.5,0,0.666666667,16.76206622
0,6,300,1.00E-13,0,0,-1.662933705,0.666666667,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.166666667,0.5,0,16.76206622
0,6,300,1.00E-13,0,1,-1.811225994,0.999994003,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.333333333,0.333333333,0.333333333,16.76206622
0,6,300,1.00E-13,0,2,-1.905227057,1.166849811,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.5,0,0.666666667,16.76206622
0,6,300,1.00E-11,0,0,-1.742302277,0.666666667,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.166666667,0.5,0,16.76206622
0,6,300,1.00E-11,0,1,-1.930279647,0.999999999,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.333333333,0.333333333,0.333333333,16.76206622
0,6,300,1.00E-11,0,2,-2.04689984,1.346328432,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.666666667,0,0.666666667,16.76206622
0,6,300,1.00E-09,0,0,-1.82167085,0.666666667,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.166666667,0.5,0,16.76206622
0,6,300,1.00E-09,0,1,-2.049332506,1,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.333333333,0.333333333,0.333333333,16.76206622
0,6,300,1.00E-09,0,2,-2.224789609,1.499967285,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.833333333,0,0.666666667,16.76206622
0,6,300,1.00E-07,0,0,-1.901039422,0.666666667,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.166666667,0.5,0,16.76206622
0,6,300,1.00E-07,0,1,-2.168385365,1,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.333333333,0.333333333,0.333333333,16.76206622
0,6,300,1.00E-07,0,2,-2.403372994,1.5,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.833333333,0,0.666666667,16.76206622
0,6,300,1.00E-05,0,0,-1.980407995,0.666666667,0.716507177,3.263157895,0,1,1,1.5,0.666666667,19,0.166666667,0.5,0,16.76206622
