Unnamed: 0,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,3,300,1.0000000000000001e-11,0,0,-1.420043828,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,1.0000000000000001e-11,0,1,-1.420043828,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,1.0000000000000001e-11,0,2,-1.420043828,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,1e-09,0,0,-1.4994124009999998,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,1e-09,0,1,-1.4994124009999998,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,1e-09,0,2,-1.4994124009999998,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,1e-07,0,0,-1.5787809730000002,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,1e-07,0,1,-1.5787809730000002,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,1e-07,0,2,-1.5787809730000002,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,1e-05,0,0,-1.658149546,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,1e-05,0,1,-1.658149546,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,1e-05,0,2,-1.658149546,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,0.001,0,0,-1.7375181180000001,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,0.001,0,1,-1.7375181180000001,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,0.001,0,2,-1.7375181180000001,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,0.1,0,0,-1.81688669,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,0.1,0,1,-1.81688669,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,0.1,0,2,-1.81688669,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,10.0,0,0,-1.896255263,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,10.0,0,1,-1.896255263,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,10.0,0,2,-1.896255263,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,1000.0,0,0,-1.975623835,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,1000.0,0,1,-1.975623835,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,3,300,1000.0,0,2,-1.975623835,0.666666667,0.19047619,2.0,0.0,1.0,1.0,1.0,0.333333333,7,0.333333333,0.333333333,0.0,16.76206622
0,4,300,1e-15,0,0,-1.288102064,0.5,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.0,0.5,0.0,17.32953135
0,4,300,1e-15,0,1,-1.2931202,0.999268782,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.75,0.0,0.25,16.76206622
0,4,300,1e-15,0,2,-1.293111787,0.999173691,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.75,0.0,0.25,16.76206622
0,4,300,1e-13,0,0,-1.3476284930000002,0.5,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.0,0.5,0.0,17.32953135
0,4,300,1e-13,0,1,-1.412237735,0.9999999270000001,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.75,0.0,0.25,16.76206622
0,4,300,1e-13,0,2,-1.4122377330000002,0.999999917,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.75,0.0,0.25,16.76206622
0,4,300,1.0000000000000001e-11,0,0,-1.4071549230000002,0.5,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.0,0.5,0.0,17.32953135
0,4,300,1.0000000000000001e-11,0,1,-1.531290609,1.0,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.75,0.0,0.25,16.76206622
0,4,300,1.0000000000000001e-11,0,2,-1.531290609,1.0,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.75,0.0,0.25,16.76206622
0,4,300,1e-09,0,0,-1.466681352,0.5,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.0,0.5,0.0,17.32953135
0,4,300,1e-09,0,1,-1.650343104,1.0000024140000001,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.75,0.0,0.25,16.76206622
0,4,300,1e-09,0,2,-1.650343144,1.00000215,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.75,0.0,0.25,16.76206622
0,4,300,1e-07,0,0,-1.5262077809999999,0.5,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.0,0.5,0.0,17.32953135
